start_time,close,datetime,high,low,open,volume
1731067200000,2936.48,2024-11-08 12:00:00,2940.8,2910.11,2914.4,18078.7252
1731070800000,2946.81,2024-11-08 13:00:00,2952.8,2924.6,2936.49,23434.0058
1731074400000,2913.1,2024-11-08 14:00:00,2956.56,2909.09,2946.81,33520.8842
1731078000000,2937.04,2024-11-08 15:00:00,2946.25,2903.0,2913.09,35074.4124
1731081600000,2906.37,2024-11-08 16:00:00,2944.66,2905.31,2937.03,31977.9563
1731085200000,2919.5,2024-11-08 17:00:00,2925.75,2890.04,2906.36,26417.5645
1731088800000,2957.93,2024-11-08 18:00:00,2971.21,2915.51,2919.5,40001.7836
1731092400000,2949.96,2024-11-08 19:00:00,2981.69,2949.94,2957.93,28108.4493
1731096000000,2935.0,2024-11-08 20:00:00,2958.71,2925.16,2949.96,26573.4954
1731099600000,2942.0,2024-11-08 21:00:00,2944.74,2915.8,2935.0,20227.5931
1731103200000,2958.87,2024-11-08 22:00:00,2975.45,2940.63,2942.0,18935.4632
1731106800000,2961.75,2024-11-08 23:00:00,2962.43,2952.73,2958.87,7052.5198
1731110400000,2982.46,2024-11-09 00:00:00,2995.0,2954.56,2961.75,29219.739
1731114000000,2986.07,2024-11-09 01:00:00,2995.22,2975.61,2982.45,19966.1927
1731117600000,2975.99,2024-11-09 02:00:00,2987.08,2961.77,2986.07,19408.5425
1731121200000,2965.5,2024-11-09 03:00:00,2980.4,2962.2,2975.88,8363.7222
1731124800000,2972.32,2024-11-09 04:00:00,2973.9,2953.71,2965.5,12281.9858
1731128400000,3039.61,2024-11-09 05:00:00,3051.22,2969.01,2972.31,58506.1155
1731132000000,3036.47,2024-11-09 06:00:00,3058.77,3030.0,3039.61,39745.3782
1731135600000,3030.38,2024-11-09 07:00:00,3042.53,3020.41,3036.47,18497.4587
1731139200000,3025.61,2024-11-09 08:00:00,3034.5,3021.46,3030.37,16313.5364
1731142800000,3046.0,2024-11-09 09:00:00,3050.0,3025.28,3025.61,20580.0258
1731146400000,3048.87,2024-11-09 10:00:00,3055.88,3040.18,3045.99,18961.6607
1731150000000,3051.6,2024-11-09 11:00:00,3055.0,3044.61,3048.88,13815.0712
1731153600000,3031.08,2024-11-09 12:00:00,3054.17,3030.0,3051.59,15969.539
1731157200000,3046.73,2024-11-09 13:00:00,3052.6,3031.08,3031.08,11846.7777
1731160800000,3040.96,2024-11-09 14:00:00,3046.73,3028.4,3046.72,14995.6277
1731164400000,3040.88,2024-11-09 15:00:00,3049.0,3031.2,3040.95,10936.9409
1731168000000,3028.28,2024-11-09 16:00:00,3044.4,3019.15,3040.85,17817.3486
1731171600000,3036.71,2024-11-09 17:00:00,3036.71,2990.58,3028.28,29786.9806
1731175200000,3049.51,2024-11-09 18:00:00,3050.0,3031.65,3036.72,10666.9646
1731178800000,3070.39,2024-11-09 19:00:00,3094.55,3048.5,3049.52,40260.1152
1731182400000,3086.27,2024-11-09 20:00:00,3090.36,3065.56,3070.4,10243.3485
1731186000000,3076.97,2024-11-09 21:00:00,3087.0,3072.6,3086.27,8998.5187
1731189600000,3134.37,2024-11-09 22:00:00,3142.67,3073.13,3076.97,36580.2538
1731193200000,3126.21,2024-11-09 23:00:00,3157.4,3115.39,3134.36,42957.5772
1731196800000,3121.59,2024-11-10 00:00:00,3134.31,3112.0,3126.2,25010.6361
1731200400000,3119.24,2024-11-10 01:00:00,3123.0,3103.7,3121.59,21290.2186
1731204000000,3126.99,2024-11-10 02:00:00,3151.41,3118.77,3119.24,30116.3262
1731207600000,3134.82,2024-11-10 03:00:00,3144.27,3118.31,3126.99,16152.3877
1731211200000,3181.02,2024-11-10 04:00:00,3186.76,3129.97,3134.82,51762.4488
1731214800000,3180.4,2024-11-10 05:00:00,3216.47,3166.83,3181.02,78445.945
1731218400000,3178.65,2024-11-10 06:00:00,3182.4,3163.02,3180.41,33583.9562
1731222000000,3185.89,2024-11-10 07:00:00,3202.83,3178.65,3178.65,24352.9829
1731225600000,3182.59,2024-11-10 08:00:00,3190.99,3168.81,3185.89,17359.2721
1731229200000,3187.6,2024-11-10 09:00:00,3199.44,3180.5,3182.6,16226.1567
1731232800000,3200.26,2024-11-10 10:00:00,3212.58,3183.6,3187.6,29636.6443
1731236400000,3220.0,2024-11-10 11:00:00,3230.0,3191.93,3200.27,32899.1917
1731240000000,3195.06,2024-11-10 12:00:00,3236.64,3178.45,3220.01,44324.9471
1731243600000,3201.8,2024-11-10 13:00:00,3208.0,3191.0,3195.06,18574.3203
1731247200000,3195.41,2024-11-10 14:00:00,3209.0,3167.56,3201.81,35734.1496
1731250800000,3209.53,2024-11-10 15:00:00,3210.0,3185.5,3195.42,28229.6019
1731254400000,3212.0,2024-11-10 16:00:00,3222.0,3190.8,3209.52,26713.2403
1731258000000,3210.01,2024-11-10 17:00:00,3240.8,3205.57,3212.0,36725.0274
1731261600000,3218.26,2024-11-10 18:00:00,3248.52,3210.0,3210.01,40207.3502
1731265200000,3164.27,2024-11-10 19:00:00,3233.61,3150.0,3218.26,63965.1
1731268800000,3117.36,2024-11-10 20:00:00,3184.26,3115.21,3164.27,61713.0962
1731272400000,3169.33,2024-11-10 21:00:00,3186.14,3069.0,3117.36,61873.4308
1731276000000,3184.36,2024-11-10 22:00:00,3225.99,3148.18,3169.34,48659.7697
1731279600000,3183.21,2024-11-10 23:00:00,3195.47,3172.09,3184.38,21980.5324
1731283200000,3193.5,2024-11-11 00:00:00,3205.22,3174.47,3183.2,30108.1177
1731286800000,3199.2,2024-11-11 01:00:00,3221.8,3183.04,3193.57,21777.2148
1731290400000,3202.28,2024-11-11 02:00:00,3214.0,3192.0,3199.2,19060.9787
1731294000000,3195.07,2024-11-11 03:00:00,3202.94,3171.16,3202.29,23264.8303
1731297600000,3180.2,2024-11-11 04:00:00,3196.98,3164.48,3195.08,21772.1932
1731301200000,3129.62,2024-11-11 05:00:00,3184.0,3105.0,3180.2,39536.6198
1731304800000,3137.65,2024-11-11 06:00:00,3149.73,3117.32,3129.62,25171.5835
1731308400000,3140.16,2024-11-11 07:00:00,3146.05,3127.24,3137.65,17153.4923
1731312000000,3149.28,2024-11-11 08:00:00,3152.93,3132.1,3140.16,19840.6535
1731315600000,3173.99,2024-11-11 09:00:00,3185.4,3142.0,3149.27,23118.4467
1731319200000,3190.99,2024-11-11 10:00:00,3212.49,3170.58,3174.0,30472.4723
1731322800000,3197.79,2024-11-11 11:00:00,3204.07,3180.51,3190.98,18490.4278
1731326400000,3172.64,2024-11-11 12:00:00,3208.42,3152.36,3197.79,47946.2888
1731330000000,3152.19,2024-11-11 13:00:00,3176.96,3139.5,3172.65,28700.2871
1731333600000,3182.8,2024-11-11 14:00:00,3190.35,3144.69,3152.19,41504.7591
1731337200000,3236.98,2024-11-11 15:00:00,3256.4,3174.51,3182.81,84113.0724
1731340800000,3276.7,2024-11-11 16:00:00,3311.48,3233.63,3236.97,104305.6765
1731344400000,3294.2,2024-11-11 17:00:00,3323.05,3272.51,3276.71,57644.7134
1731348000000,3323.61,2024-11-11 18:00:00,3328.19,3270.75,3294.29,49413.2628
1731351600000,3300.2,2024-11-11 19:00:00,3346.4,3294.09,3323.61,53011.5146
1731355200000,3353.78,2024-11-11 20:00:00,3368.18,3291.69,3300.21,58221.1147
1731358800000,3323.49,2024-11-11 21:00:00,3365.92,3316.13,3353.78,58996.8003
1731362400000,3341.8,2024-11-11 22:00:00,3342.56,3280.0,3323.49,53896.3682
1731366000000,3371.59,2024-11-11 23:00:00,3387.61,3334.33,3341.8,72573.0779
1731369600000,3342.46,2024-11-12 00:00:00,3374.78,3248.42,3371.59,66001.5559
1731373200000,3317.99,2024-11-12 01:00:00,3345.77,3299.0,3342.45,39013.0853
1731376800000,3306.04,2024-11-12 02:00:00,3335.22,3281.08,3317.99,36695.5575
1731380400000,3335.6,2024-11-12 03:00:00,3338.0,3292.5,3306.04,34273.5885
1731384000000,3326.57,2024-11-12 04:00:00,3350.92,3314.98,3335.59,35136.1369
1731387600000,3329.01,2024-11-12 05:00:00,3347.72,3316.74,3326.57,25374.8904
1731391200000,3379.87,2024-11-12 06:00:00,3394.09,3321.31,3329.01,38700.9585
1731394800000,3368.72,2024-11-12 07:00:00,3383.44,3348.6,3379.87,30751.2891
1731398400000,3420.64,2024-11-12 08:00:00,3424.92,3361.55,3368.72,41716.3611
1731402000000,3358.53,2024-11-12 09:00:00,3442.5,3347.94,3420.64,66622.2457
1731405600000,3281.13,2024-11-12 10:00:00,3377.4,3207.67,3358.54,122005.7702
1731409200000,3282.42,2024-11-12 11:00:00,3315.05,3259.36,3281.14,50205.2854
1731412800000,3251.0,2024-11-12 12:00:00,3296.93,3225.0,3282.41,44176.8295
1731416400000,3261.54,2024-11-12 13:00:00,3274.0,3208.33,3251.01,56436.1332
1731420000000,3285.25,2024-11-12 14:00:00,3291.46,3230.0,3261.53,51892.874
1731423600000,3261.65,2024-11-12 15:00:00,3292.5,3250.32,3285.26,35791.6297
1731427200000,3253.0,2024-11-12 16:00:00,3272.29,3209.5,3261.72,42022.7353
1731430800000,3228.43,2024-11-12 17:00:00,3271.6,3226.03,3253.0,19439.5524
1731434400000,3282.41,2024-11-12 18:00:00,3288.55,3226.13,3228.44,24837.2281
1731438000000,3272.82,2024-11-12 19:00:00,3304.57,3270.63,3282.41,30933.9979
1731441600000,3286.0,2024-11-12 20:00:00,3304.78,3258.3,3272.94,21686.108
1731445200000,3278.24,2024-11-12 21:00:00,3291.82,3251.25,3286.0,20891.6148
1731448800000,3288.4,2024-11-12 22:00:00,3291.72,3253.32,3278.24,16460.1502
1731452400000,3243.8,2024-11-12 23:00:00,3288.4,3238.63,3288.4,22150.1509
1731456000000,3249.25,2024-11-13 00:00:00,3267.34,3222.22,3243.79,27945.6784
1731459600000,3271.01,2024-11-13 01:00:00,3285.52,3239.51,3249.25,36486.3603
1731463200000,3252.01,2024-11-13 02:00:00,3276.66,3206.9,3271.01,35129.6175
1731466800000,3207.99,2024-11-13 03:00:00,3258.2,3201.83,3252.01,30887.882
1731470400000,3190.06,2024-11-13 04:00:00,3230.19,3150.0,3207.99,54389.8206
1731474000000,3140.91,2024-11-13 05:00:00,3190.19,3129.8,3190.06,37630.3935
1731477600000,3126.96,2024-11-13 06:00:00,3156.25,3116.69,3140.9,35782.6937
1731481200000,3160.89,2024-11-13 07:00:00,3164.32,3126.14,3126.97,25690.7089
1731484800000,3158.75,2024-11-13 08:00:00,3182.35,3144.0,3160.89,22219.8762
1731488400000,3162.0,2024-11-13 09:00:00,3169.8,3140.75,3158.74,15496.8198
1731492000000,3167.62,2024-11-13 10:00:00,3168.79,3143.01,3161.99,21218.5049
1731495600000,3168.0,2024-11-13 11:00:00,3191.74,3163.7,3167.61,24758.3536
1731499200000,3164.4,2024-11-13 12:00:00,3178.39,3152.15,3168.0,16853.0571
1731502800000,3215.28,2024-11-13 13:00:00,3241.77,3155.11,3164.41,69417.3729
1731506400000,3320.2,2024-11-13 14:00:00,3328.53,3194.52,3215.28,102452.1542
1731510000000,3309.28,2024-11-13 15:00:00,3320.27,3261.29,3320.19,64401.4675
1731513600000,3285.0,2024-11-13 16:00:00,3331.0,3255.89,3309.28,61264.367
1731517200000,3274.22,2024-11-13 17:00:00,3304.0,3262.6,3285.01,29158.1163
1731520800000,3270.23,2024-11-13 18:00:00,3286.33,3253.72,3274.22,24508.4599
1731524400000,3158.81,2024-11-13 19:00:00,3273.2,3155.0,3270.23,78205.3326
1731528000000,3168.39,2024-11-13 20:00:00,3198.52,3127.0,3158.8,42482.0255
1731531600000,3151.45,2024-11-13 21:00:00,3172.5,3118.39,3168.38,36182.7375
1731535200000,3179.8,2024-11-13 22:00:00,3187.07,3140.7,3151.44,13238.9586
1731538800000,3187.16,2024-11-13 23:00:00,3196.0,3160.64,3179.79,13885.6162
1731542400000,3180.01,2024-11-14 00:00:00,3205.81,3178.81,3187.16,18004.827
1731546000000,3215.82,2024-11-14 01:00:00,3217.02,3163.64,3180.01,22343.6065
1731549600000,3210.51,2024-11-14 02:00:00,3228.35,3181.78,3215.81,22289.2247
1731553200000,3217.21,2024-11-14 03:00:00,3217.99,3180.41,3210.5,23091.7599
1731556800000,3236.41,2024-11-14 04:00:00,3240.4,3204.29,3217.21,18164.9702
1731560400000,3222.53,2024-11-14 05:00:00,3236.41,3213.33,3236.4,12302.4428
1731564000000,3184.45,2024-11-14 06:00:00,3239.32,3184.44,3222.52,17370.8309
1731567600000,3217.62,2024-11-14 07:00:00,3224.18,3174.37,3184.44,19522.2027
1731571200000,3202.73,2024-11-14 08:00:00,3230.73,3193.18,3217.62,17823.6437
1731574800000,3204.13,2024-11-14 09:00:00,3217.82,3193.96,3202.73,13431.199
1731578400000,3180.36,2024-11-14 10:00:00,3219.59,3179.0,3204.13,17257.5287
1731582000000,3185.23,2024-11-14 11:00:00,3190.72,3155.0,3180.37,29804.4033
1731585600000,3182.53,2024-11-14 12:00:00,3193.8,3176.68,3185.22,19098.513
1731589200000,3166.59,2024-11-14 13:00:00,3198.99,3157.38,3182.53,30122.3847
1731592800000,3109.4,2024-11-14 14:00:00,3195.0,3108.01,3166.59,60794.9964
1731596400000,3077.68,2024-11-14 15:00:00,3127.74,3060.0,3109.4,70760.0747
1731600000000,3171.2,2024-11-14 16:00:00,3181.0,3070.84,3077.68,55208.2344
1731603600000,3130.33,2024-11-14 17:00:00,3171.46,3122.34,3171.13,19231.9903
1731607200000,3132.18,2024-11-14 18:00:00,3143.85,3123.12,3130.33,11482.5494
1731610800000,3145.41,2024-11-14 19:00:00,3149.0,3127.62,3132.18,11153.0463
1731614400000,3099.16,2024-11-14 20:00:00,3145.41,3094.51,3145.41,26890.5996
1731618000000,3119.0,2024-11-14 21:00:00,3120.84,3082.79,3099.05,19926.5077
1731621600000,3088.0,2024-11-14 22:00:00,3122.29,3068.0,3119.03,19165.7009
1731625200000,3058.82,2024-11-14 23:00:00,3094.4,3028.56,3088.0,30539.4294
1731628800000,3061.01,2024-11-15 00:00:00,3092.54,3056.28,3058.81,19923.2289
1731632400000,3064.32,2024-11-15 01:00:00,3078.4,3034.87,3061.01,19967.7145
1731636000000,3081.74,2024-11-15 02:00:00,3084.57,3048.53,3064.33,11902.279
1731639600000,3082.44,2024-11-15 03:00:00,3090.39,3068.34,3081.73,10566.8668
1731643200000,3026.0,2024-11-15 04:00:00,3082.43,3014.79,3082.43,24915.6079
1731646800000,3056.71,2024-11-15 05:00:00,3059.76,3017.5,3025.99,14866.0643
1731650400000,3064.01,2024-11-15 06:00:00,3073.0,3044.4,3056.72,12820.575
1731654000000,3039.48,2024-11-15 07:00:00,3073.15,3038.94,3064.0,22325.244
1731657600000,3069.95,2024-11-15 08:00:00,3072.65,3022.0,3039.49,16222.4255
1731661200000,3096.25,2024-11-15 09:00:00,3114.0,3068.75,3069.95,26113.1767
1731664800000,3100.79,2024-11-15 10:00:00,3110.0,3088.5,3096.25,11597.2197
1731668400000,3104.29,2024-11-15 11:00:00,3106.04,3083.47,3100.8,18663.496
1731672000000,3103.68,2024-11-15 12:00:00,3131.06,3086.66,3104.29,23095.5318
1731675600000,3102.85,2024-11-15 13:00:00,3114.29,3080.76,3103.67,21554.3007
1731679200000,3059.38,2024-11-15 14:00:00,3107.23,3043.13,3102.84,39633.3489
1731682800000,3023.73,2024-11-15 15:00:00,3061.2,3014.5,3059.37,35539.8197
1731686400000,3035.0,2024-11-15 16:00:00,3049.99,3016.0,3023.73,27869.1419
1731690000000,3036.59,2024-11-15 17:00:00,3055.78,3031.5,3034.99,16614.8816
1731693600000,3020.54,2024-11-15 18:00:00,3045.75,3017.74,3036.52,28668.9718
1731697200000,3039.58,2024-11-15 19:00:00,3059.9,3015.6,3020.54,21619.9689
1731700800000,3090.6,2024-11-15 20:00:00,3091.22,3038.24,3039.58,35658.6538
1731704400000,3090.01,2024-11-15 21:00:00,3100.0,3077.42,3090.62,26584.1188
1731708000000,3100.49,2024-11-15 22:00:00,3120.0,3081.32,3090.01,19100.0038
1731711600000,3090.01,2024-11-15 23:00:00,3111.74,3086.6,3100.49,13800.9917
1731715200000,3084.92,2024-11-16 00:00:00,3090.4,3072.0,3090.01,14886.0518
1731718800000,3098.01,2024-11-16 01:00:00,3111.47,3081.99,3084.91,17221.1096
1731722400000,3110.78,2024-11-16 02:00:00,3122.72,3094.06,3098.0,15460.5769
1731726000000,3154.78,2024-11-16 03:00:00,3157.71,3108.2,3110.77,22292.1597
1731729600000,3133.5,2024-11-16 04:00:00,3165.0,3127.0,3154.77,14911.2791
1731733200000,3130.51,2024-11-16 05:00:00,3137.0,3123.97,3133.5,13100.3814
1731736800000,3113.8,2024-11-16 06:00:00,3131.4,3110.55,3130.51,12567.0905
1731740400000,3106.66,2024-11-16 07:00:00,3122.95,3101.11,3113.81,12904.2229
1731744000000,3120.38,2024-11-16 08:00:00,3121.31,3103.17,3106.67,11646.9173
1731747600000,3116.61,2024-11-16 09:00:00,3127.15,3106.82,3120.38,14775.8377
1731751200000,3127.11,2024-11-16 10:00:00,3134.7,3113.03,3116.61,13401.3984
1731754800000,3195.34,2024-11-16 11:00:00,3195.63,3121.27,3127.11,41650.2352
1731758400000,3175.84,2024-11-16 12:00:00,3219.97,3166.26,3195.34,49393.6863
1731762000000,3172.72,2024-11-16 13:00:00,3189.81,3158.1,3175.83,17919.6724
1731765600000,3168.2,2024-11-16 14:00:00,3183.0,3156.32,3172.73,18980.4127
1731769200000,3141.11,2024-11-16 15:00:00,3171.4,3120.41,3168.19,34338.1427
1731772800000,3145.18,2024-11-16 16:00:00,3157.35,3128.0,3141.11,19499.5285
1731776400000,3167.41,2024-11-16 17:00:00,3176.3,3141.18,3145.19,13260.0725
1731780000000,3180.76,2024-11-16 18:00:00,3182.33,3163.63,3167.4,12191.2088
1731783600000,3169.01,2024-11-16 19:00:00,3184.6,3164.59,3180.76,10067.3986
1731787200000,3150.12,2024-11-16 20:00:00,3175.0,3144.66,3169.01,14318.26
1731790800000,3154.2,2024-11-16 21:00:00,3159.49,3147.5,3150.12,7265.4812
1731794400000,3132.99,2024-11-16 22:00:00,3164.6,3132.4,3154.2,9507.2153
1731798000000,3132.87,2024-11-16 23:00:00,3146.2,3121.91,3132.99,12080.8178
1731801600000,3149.13,2024-11-17 00:00:00,3154.0,3131.2,3132.88,11380.7413
1731805200000,3085.0,2024-11-17 01:00:00,3149.13,3073.0,3149.13,32874.8138
1731808800000,3065.36,2024-11-17 02:00:00,3085.0,3034.99,3085.0,39334.9677
1731812400000,3080.68,2024-11-17 03:00:00,3080.97,3053.07,3065.36,15708.9407
1731816000000,3126.7,2024-11-17 04:00:00,3136.64,3076.2,3080.67,35026.2298
1731819600000,3103.45,2024-11-17 05:00:00,3135.47,3093.76,3126.69,18954.3689
1731823200000,3134.27,2024-11-17 06:00:00,3141.43,3102.51,3103.46,17433.2662
1731826800000,3136.79,2024-11-17 07:00:00,3147.72,3120.58,3134.26,13925.572
1731830400000,3145.33,2024-11-17 08:00:00,3161.49,3130.37,3136.79,21875.5059
1731834000000,3140.33,2024-11-17 09:00:00,3162.11,3131.94,3145.34,11535.0813
1731837600000,3138.0,2024-11-17 10:00:00,3151.32,3130.37,3140.32,10951.5361
1731841200000,3105.52,2024-11-17 11:00:00,3138.57,3100.81,3138.0,20064.8404
1731844800000,3121.6,2024-11-17 12:00:00,3126.72,3101.2,3105.53,12095.7157
1731848400000,3103.34,2024-11-17 13:00:00,3122.26,3077.0,3121.6,24083.0232
1731852000000,3088.27,2024-11-17 14:00:00,3111.36,3067.33,3103.34,24266.865
1731855600000,3086.21,2024-11-17 15:00:00,3102.68,3077.55,3088.26,15282.6606
1731859200000,3093.16,2024-11-17 16:00:00,3098.35,3071.6,3086.2,14060.7543
1731862800000,3107.0,2024-11-17 17:00:00,3115.72,3081.0,3093.16,15684.0425
1731866400000,3081.0,2024-11-17 18:00:00,3107.9,3072.34,3107.0,15899.7669
1731870000000,3097.74,2024-11-17 19:00:00,3097.9,3071.87,3081.0,11815.4923
1731873600000,3073.37,2024-11-17 20:00:00,3106.99,3057.45,3097.74,20559.2902
1731877200000,3062.25,2024-11-17 21:00:00,3086.18,3054.5,3073.37,13755.783
1731880800000,3068.08,2024-11-17 22:00:00,3089.59,3042.93,3062.25,21296.4828
1731884400000,3076.0,2024-11-17 23:00:00,3078.2,3050.56,3068.07,11953.2169
1731888000000,3097.99,2024-11-18 00:00:00,3124.2,3069.0,3075.99,23314.0949
1731891600000,3115.05,2024-11-18 01:00:00,3121.8,3093.0,3097.99,12560.2956
1731895200000,3110.4,2024-11-18 02:00:00,3124.13,3104.0,3115.06,10478.9569
1731898800000,3111.96,2024-11-18 03:00:00,3112.28,3094.6,3110.4,9319.1414
1731902400000,3100.65,2024-11-18 04:00:00,3116.2,3096.07,3111.95,8621.2977
1731906000000,3118.42,2024-11-18 05:00:00,3118.6,3097.0,3100.65,9883.3066
1731909600000,3146.34,2024-11-18 06:00:00,3146.93,3113.2,3118.43,22151.0826
1731913200000,3130.55,2024-11-18 07:00:00,3149.71,3123.38,3146.33,16393.1471
1731916800000,3121.51,2024-11-18 08:00:00,3139.78,3116.22,3130.56,12408.0874
1731920400000,3107.25,2024-11-18 09:00:00,3123.8,3102.0,3121.51,14853.6105
1731924000000,3115.45,2024-11-18 10:00:00,3123.46,3105.0,3107.25,13416.8643
1731927600000,3056.28,2024-11-18 11:00:00,3116.97,3050.01,3115.45,33956.3152
1731931200000,3086.92,2024-11-18 12:00:00,3090.0,3053.86,3056.29,33466.3126
1731934800000,3067.6,2024-11-18 13:00:00,3089.2,3052.19,3086.92,35671.708
1731938400000,3087.12,2024-11-18 14:00:00,3108.79,3058.82,3067.6,37867.2252
1731942000000,3143.41,2024-11-18 15:00:00,3157.5,3083.62,3087.12,43236.0753
1731945600000,3168.01,2024-11-18 16:00:00,3187.0,3134.62,3143.41,65668.9402
1731949200000,3174.92,2024-11-18 17:00:00,3189.0,3152.29,3168.0,30610.735
1731952800000,3164.18,2024-11-18 18:00:00,3199.0,3156.0,3174.93,38526.64
1731956400000,3127.17,2024-11-18 19:00:00,3168.36,3090.3,3164.18,47373.1548
1731960000000,3155.21,2024-11-18 20:00:00,3189.13,3122.22,3127.17,44377.6127
1731963600000,3147.59,2024-11-18 21:00:00,3171.8,3144.0,3155.2,15237.6918
1731967200000,3149.11,2024-11-18 22:00:00,3163.8,3146.1,3147.59,12686.2038
1731970800000,3207.8,2024-11-18 23:00:00,3224.94,3140.1,3149.12,48579.9361
1731974400000,3156.01,2024-11-19 00:00:00,3221.2,3154.45,3207.81,41260.4978
1731978000000,3143.4,2024-11-19 01:00:00,3164.01,3141.7,3156.01,24226.0946
1731981600000,3157.14,2024-11-19 02:00:00,3160.34,3143.22,3143.4,9053.2413
1731985200000,3148.5,2024-11-19 03:00:00,3159.33,3145.09,3157.14,10072.5785
1731988800000,3130.25,2024-11-19 04:00:00,3159.93,3120.5,3148.5,19840.5135
1731992400000,3134.86,2024-11-19 05:00:00,3141.0,3114.99,3130.24,19072.4565
1731996000000,3130.45,2024-11-19 06:00:00,3134.85,3116.14,3134.85,10911.5101
1731999600000,3118.08,2024-11-19 07:00:00,3131.14,3107.37,3130.45,17246.1036
1732003200000,3119.64,2024-11-19 08:00:00,3127.63,3104.25,3118.09,25308.866
1732006800000,3110.63,2024-11-19 09:00:00,3127.33,3091.13,3119.64,17017.5412
1732010400000,3120.32,2024-11-19 10:00:00,3122.98,3101.76,3110.63,10120.5213
1732014000000,3126.51,2024-11-19 11:00:00,3130.0,3111.66,3120.33,11498.8348
1732017600000,3132.21,2024-11-19 12:00:00,3150.0,3126.51,3126.51,18211.5471
1732021200000,3082.19,2024-11-19 13:00:00,3135.28,3079.0,3132.21,34355.4823
1732024800000,3096.78,2024-11-19 14:00:00,3119.5,3076.0,3082.19,37055.9616
1732028400000,3104.36,2024-11-19 15:00:00,3108.39,3087.25,3096.77,20583.3108
1732032000000,3110.16,2024-11-19 16:00:00,3116.5,3099.49,3104.35,15221.9486
1732035600000,3117.45,2024-11-19 17:00:00,3129.65,3105.93,3110.17,16115.0543
1732039200000,3140.69,2024-11-19 18:00:00,3143.0,3113.91,3117.44,33821.2631
1732042800000,3122.19,2024-11-19 19:00:00,3145.0,3118.0,3140.7,21729.5172
1732046400000,3100.17,2024-11-19 20:00:00,3131.11,3085.0,3122.2,20976.5046
1732050000000,3092.19,2024-11-19 21:00:00,3106.91,3068.0,3100.17,38041.0802
1732053600000,3092.67,2024-11-19 22:00:00,3099.51,3065.4,3092.19,14723.6717
1732057200000,3107.44,2024-11-19 23:00:00,3114.87,3087.8,3092.66,13647.9187
1732060800000,3107.06,2024-11-20 00:00:00,3112.98,3090.39,3107.45,12522.741
1732064400000,3098.97,2024-11-20 01:00:00,3127.64,3093.63,3107.06,17052.3378
1732068000000,3086.44,2024-11-20 02:00:00,3106.19,3084.0,3098.98,14913.1404
1732071600000,3096.0,2024-11-20 03:00:00,3097.69,3071.6,3086.44,16755.9025
1732075200000,3098.0,2024-11-20 04:00:00,3102.0,3087.51,3095.99,7541.457
1732078800000,3108.5,2024-11-20 05:00:00,3115.01,3091.22,3098.0,11219.6911
1732082400000,3104.52,2024-11-20 06:00:00,3113.99,3101.57,3108.51,8701.1078
1732086000000,3109.54,2024-11-20 07:00:00,3115.0,3098.8,3104.52,14414.2312
1732089600000,3123.46,2024-11-20 08:00:00,3129.54,3105.52,3109.54,17730.0497
1732093200000,3118.65,2024-11-20 09:00:00,3135.13,3116.0,3123.45,24824.9096
1732096800000,3109.4,2024-11-20 10:00:00,3120.83,3108.11,3118.66,10307.5304
1732100400000,3099.82,2024-11-20 11:00:00,3110.16,3083.8,3109.4,17908.6028
1732104000000,3089.45,2024-11-20 12:00:00,3102.33,3081.56,3099.82,25871.4508
1732107600000,3113.26,2024-11-20 13:00:00,3114.26,3085.5,3089.45,23656.329
1732111200000,3114.48,2024-11-20 14:00:00,3159.2,3091.0,3113.25,61067.1575
1732114800000,3130.0,2024-11-20 15:00:00,3130.79,3090.0,3114.48,36350.9134
1732118400000,3089.1,2024-11-20 16:00:00,3135.0,3075.02,3130.0,39337.8372
1732122000000,3064.01,2024-11-20 17:00:00,3096.5,3063.81,3089.07,28162.5677
1732125600000,3049.01,2024-11-20 18:00:00,3077.74,3037.05,3064.01,40546.4028
1732129200000,3058.05,2024-11-20 19:00:00,3063.32,3029.41,3049.0,22121.3957
1732132800000,3072.32,2024-11-20 20:00:00,3081.88,3044.38,3058.04,20044.6255
1732136400000,3078.16,2024-11-20 21:00:00,3083.05,3062.21,3072.32,12362.1334
1732140000000,3074.38,2024-11-20 22:00:00,3093.16,3066.33,3078.15,10537.2525
1732143600000,3069.97,2024-11-20 23:00:00,3079.68,3063.4,3074.38,9658.0668
1732147200000,3079.19,2024-11-21 00:00:00,3090.0,3065.2,3069.97,11708.0096
1732150800000,3079.06,2024-11-21 01:00:00,3098.43,3076.4,3079.2,11550.9055
1732154400000,3056.21,2024-11-21 02:00:00,3080.01,3032.59,3079.07,27526.9407
1732158000000,3081.98,2024-11-21 03:00:00,3101.0,3053.67,3056.21,37569.6038
1732161600000,3130.67,2024-11-21 04:00:00,3139.4,3080.5,3081.99,53599.3311
1732165200000,3107.71,2024-11-21 05:00:00,3143.64,3092.65,3130.67,34959.6742
1732168800000,3127.21,2024-11-21 06:00:00,3129.0,3099.5,3107.71,22711.4954
1732172400000,3137.02,2024-11-21 07:00:00,3141.14,3121.61,3127.21,20490.9523
1732176000000,3141.19,2024-11-21 08:00:00,3148.11,3128.0,3137.02,25307.485
1732179600000,3125.99,2024-11-21 09:00:00,3144.34,3122.4,3141.19,20396.2099
1732183200000,3131.7,2024-11-21 10:00:00,3139.13,3118.37,3125.98,16245.2878
